Ranking, Prime, Type, Coverage, Date with time, Date, Postcode, Year of birth
5,700,VW - Caddy 1.0,Vollkasko,2022-05-21 03:02:25,2022-05-21,8000,1980
7,774,VW - Caddy 1.0,Vollkasko,2022-05-21 03:03:39,2022-05-21,8000,1990
7,314,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:04:51,2022-05-21,1000,1970
5,289,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:06:06,2022-05-21,1000,1980
9,329,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:07:18,2022-05-21,1000,1990
3,269,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:08:29,2022-05-21,3000,1970
2,247,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:09:43,2022-05-21,3000,1980
4,271,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:10:54,2022-05-21,3000,1990
8,330,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:12:06,2022-05-21,8000,1970
8,319,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:13:20,2022-05-21,8000,1980
10,337,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 03:14:32,2022-05-21,8000,1990
4,387,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:15:46,2022-05-21,1000,1970
4,369,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:17:20,2022-05-21,1000,1980
5,404,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:18:33,2022-05-21,1000,1990
3,337,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:19:45,2022-05-21,3000,1970
2,325,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:21:00,2022-05-21,3000,1980
3,351,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:22:12,2022-05-21,3000,1990
5,411,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:23:25,2022-05-21,8000,1970
3,404,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:24:39,2022-05-21,8000,1980
6,433,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 03:25:52,2022-05-21,8000,1990
5,599,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:27:05,2022-05-21,1000,1970
4,582,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:28:19,2022-05-21,1000,1980
6,639,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:29:32,2022-05-21,1000,1990
4,533,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:30:45,2022-05-21,3000,1970
3,520,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:32:13,2022-05-21,3000,1980
5,571,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:33:26,2022-05-21,3000,1990
5,595,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:34:39,2022-05-21,8000,1970
3,578,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:35:54,2022-05-21,8000,1980
7,634,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 03:37:07,2022-05-21,8000,1990
7,336,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:03:23,2022-05-21,1000,1970
5,321,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:04:34,2022-05-21,1000,1980
7,343,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:05:45,2022-05-21,1000,1990
5,292,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:06:57,2022-05-21,3000,1970
3,275,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:08:08,2022-05-21,3000,1980
4,298,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:09:18,2022-05-21,3000,1990
7,344,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:10:32,2022-05-21,8000,1970
6,332,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:11:42,2022-05-21,8000,1980
6,351,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-21 08:12:53,2022-05-21,8000,1990
7,482,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:14:07,2022-05-21,1000,1970
7,468,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:15:19,2022-05-21,1000,1980
8,515,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:16:31,2022-05-21,1000,1990
6,435,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:17:43,2022-05-21,3000,1970
5,420,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:19:17,2022-05-21,3000,1980
6,461,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:20:29,2022-05-21,3000,1990
8,496,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:21:41,2022-05-21,8000,1970
8,493,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:22:55,2022-05-21,8000,1980
8,534,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-21 08:24:07,2022-05-21,8000,1990
6,813,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:25:20,2022-05-21,1000,1970
5,788,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:26:34,2022-05-21,1000,1980
7,876,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:27:46,2022-05-21,1000,1990
4,716,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:28:58,2022-05-21,3000,1970
4,697,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:30:13,2022-05-21,3000,1980
6,775,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:31:27,2022-05-21,3000,1990
6,794,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:32:40,2022-05-21,8000,1970
5,771,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:34:09,2022-05-21,8000,1980
7,854,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-21 08:35:22,2022-05-21,8000,1990
6,337,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:36:34,2022-05-21,1000,1970
4,310,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:37:47,2022-05-21,1000,1980
6,346,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:38:58,2022-05-21,1000,1990
3,289,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:40:08,2022-05-21,3000,1970
3,265,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:41:20,2022-05-21,3000,1980
3,291,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:42:31,2022-05-21,3000,1990
7,347,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:43:42,2022-05-21,8000,1970
6,335,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:44:55,2022-05-21,8000,1980
8,354,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-21 08:46:05,2022-05-21,8000,1990
4,433,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:47:18,2022-05-21,1000,1970
4,415,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:48:32,2022-05-21,1000,1980
5,456,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:49:47,2022-05-21,1000,1990
3,380,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:50:59,2022-05-21,3000,1970
3,366,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:52:31,2022-05-21,3000,1980
3,400,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:53:43,2022-05-21,3000,1990
5,444,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:54:55,2022-05-21,8000,1970
3,440,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:56:09,2022-05-21,8000,1980
6,473,Audi - A3 Benzin 1.2,Teilkasko,2022-05-21 08:57:21,2022-05-21,8000,1990
2,729,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 08:58:33,2022-05-21,1000,1970
2,708,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 08:59:47,2022-05-21,1000,1980
3,789,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 09:00:58,2022-05-21,1000,1990
1,642,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 09:02:10,2022-05-21,3000,1970
1,625,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 09:03:23,2022-05-21,3000,1980
3,696,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 09:04:35,2022-05-21,3000,1990
1,709,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 09:05:47,2022-05-21,8000,1970
1,689,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 09:07:02,2022-05-21,8000,1980
3,766,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-21 09:08:13,2022-05-21,8000,1990
6,357,BMW - 220 2.0,Haftpflicht,2022-05-21 09:09:24,2022-05-21,1000,1970
4,331,BMW - 220 2.0,Haftpflicht,2022-05-21 09:10:36,2022-05-21,1000,1980
5,363,BMW - 220 2.0,Haftpflicht,2022-05-21 09:12:06,2022-05-21,1000,1990
3,309,BMW - 220 2.0,Haftpflicht,2022-05-21 09:13:16,2022-05-21,3000,1970
3,284,BMW - 220 2.0,Haftpflicht,2022-05-21 09:14:27,2022-05-21,3000,1980
3,311,BMW - 220 2.0,Haftpflicht,2022-05-21 09:15:39,2022-05-21,3000,1990
6,365,BMW - 220 2.0,Haftpflicht,2022-05-21 09:16:50,2022-05-21,8000,1970
4,352,BMW - 220 2.0,Haftpflicht,2022-05-21 09:18:00,2022-05-21,8000,1980
7,372,BMW - 220 2.0,Haftpflicht,2022-05-21 09:19:13,2022-05-21,8000,1990
4,487,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:20:24,2022-05-21,1000,1970
3,487,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:21:36,2022-05-21,1000,1980
6,527,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:22:50,2022-05-21,1000,1990
4,457,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:24:03,2022-05-21,3000,1970
3,446,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:25:15,2022-05-21,3000,1980
5,498,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:26:29,2022-05-21,3000,1990
5,504,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:27:41,2022-05-21,8000,1970
4,503,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:28:53,2022-05-21,8000,1980
6,544,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-21 09:30:08,2022-05-21,8000,1990
7,890,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:31:41,2022-05-21,1000,1970
5,868,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:33:03,2022-05-21,1000,1980
7,966,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:34:16,2022-05-21,1000,1990
6,794,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:35:29,2022-05-21,3000,1970
4,778,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:36:43,2022-05-21,3000,1980
6,866,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:37:56,2022-05-21,3000,1990
6,873,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:39:08,2022-05-21,8000,1970
7,852,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:40:23,2022-05-21,8000,1980
8,946,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-21 09:41:35,2022-05-21,8000,1990
6,354,VW - CC 1.4,Haftpflicht,2022-05-21 09:42:46,2022-05-21,1000,1970
4,326,VW - CC 1.4,Haftpflicht,2022-05-21 09:43:59,2022-05-21,1000,1980
5,357,VW - CC 1.4,Haftpflicht,2022-05-21 09:45:09,2022-05-21,1000,1990
3,304,VW - CC 1.4,Haftpflicht,2022-05-21 09:46:20,2022-05-21,3000,1970
3,279,VW - CC 1.4,Haftpflicht,2022-05-21 09:47:33,2022-05-21,3000,1980
3,306,VW - CC 1.4,Haftpflicht,2022-05-21 09:48:43,2022-05-21,3000,1990
7,362,VW - CC 1.4,Haftpflicht,2022-05-21 09:49:54,2022-05-21,8000,1970
5,349,VW - CC 1.4,Haftpflicht,2022-05-21 09:51:07,2022-05-21,8000,1980
7,369,VW - CC 1.4,Haftpflicht,2022-05-21 09:52:38,2022-05-21,8000,1990
3,431,VW - Caddy 1.2,Teilkasko,2022-05-21 09:53:50,2022-05-21,1000,1970
3,427,VW - Caddy 1.2,Teilkasko,2022-05-21 09:55:02,2022-05-21,1000,1980
4,460,VW - Caddy 1.2,Teilkasko,2022-05-21 09:56:16,2022-05-21,1000,1990
3,400,VW - Caddy 1.2,Teilkasko,2022-05-21 09:57:28,2022-05-21,3000,1970
3,389,VW - Caddy 1.2,Teilkasko,2022-05-21 09:58:42,2022-05-21,3000,1980
3,426,VW - Caddy 1.2,Teilkasko,2022-05-21 09:59:54,2022-05-21,3000,1990
4,448,VW - Caddy 1.2,Teilkasko,2022-05-21 10:01:06,2022-05-21,8000,1970
3,443,VW - Caddy 1.2,Teilkasko,2022-05-21 10:02:20,2022-05-21,8000,1980
5,476,VW - Caddy 1.2,Teilkasko,2022-05-21 10:03:32,2022-05-21,8000,1990
6,733,VW - Caddy 1.0,Vollkasko,2022-05-21 10:04:45,2022-05-21,1000,1970
4,711,VW - Caddy 1.0,Vollkasko,2022-05-21 10:05:59,2022-05-21,1000,1980
7,787,VW - Caddy 1.0,Vollkasko,2022-05-21 10:07:26,2022-05-21,1000,1990
4,648,VW - Caddy 1.0,Vollkasko,2022-05-21 10:08:40,2022-05-21,3000,1970
3,632,VW - Caddy 1.0,Vollkasko,2022-05-21 10:09:52,2022-05-21,3000,1980
5,699,VW - Caddy 1.0,Vollkasko,2022-05-21 10:11:06,2022-05-21,3000,1990
6,722,VW - Caddy 1.0,Vollkasko,2022-05-21 10:12:19,2022-05-21,8000,1970
5,700,VW - Caddy 1.0,Vollkasko,2022-05-21 10:13:32,2022-05-21,8000,1980
7,774,VW - Caddy 1.0,Vollkasko,2022-05-21 10:14:46,2022-05-21,8000,1990
7,314,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:15:58,2022-05-21,1000,1970
5,289,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:17:09,2022-05-21,1000,1980
9,329,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:18:22,2022-05-21,1000,1990
3,269,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:19:33,2022-05-21,3000,1970
2,247,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:20:44,2022-05-21,3000,1980
4,271,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:21:57,2022-05-21,3000,1990
8,330,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:23:09,2022-05-21,8000,1970
8,319,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:24:19,2022-05-21,8000,1980
10,337,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-05-21 10:25:32,2022-05-21,8000,1990
4,387,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:27:06,2022-05-21,1000,1970
4,369,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:28:18,2022-05-21,1000,1980
5,404,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:29:30,2022-05-21,1000,1990
3,337,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:30:45,2022-05-21,3000,1970
2,325,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:31:58,2022-05-21,3000,1980
3,351,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:33:11,2022-05-21,3000,1990
5,411,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:34:27,2022-05-21,8000,1970
3,404,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:35:40,2022-05-21,8000,1980
6,433,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-05-21 10:36:54,2022-05-21,8000,1990
5,599,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:38:10,2022-05-21,1000,1970
4,582,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:39:22,2022-05-21,1000,1980
6,639,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:40:35,2022-05-21,1000,1990
4,533,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:42:03,2022-05-21,3000,1970
3,520,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:43:16,2022-05-21,3000,1980
5,571,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:44:28,2022-05-21,3000,1990
5,595,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:45:43,2022-05-21,8000,1970
3,578,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:46:56,2022-05-21,8000,1980
7,634,Skoda - Fabia Hatchback Modell,Vollkasko,2022-05-21 10:48:09,2022-05-21,8000,1990
7,336,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:39:17,2022-05-22,1000,1970
5,321,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:40:27,2022-05-22,1000,1980
7,343,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:41:39,2022-05-22,1000,1990
5,292,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:42:53,2022-05-22,3000,1970
3,275,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:44:04,2022-05-22,3000,1980
4,298,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:45:15,2022-05-22,3000,1990
7,344,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:46:27,2022-05-22,8000,1970
6,332,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:47:38,2022-05-22,8000,1980
6,351,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-05-22 13:48:49,2022-05-22,8000,1990
7,482,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 13:50:03,2022-05-22,1000,1970
7,468,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 13:51:15,2022-05-22,1000,1980
8,515,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 13:52:28,2022-05-22,1000,1990
6,435,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 13:53:40,2022-05-22,3000,1970
5,420,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 13:55:13,2022-05-22,3000,1980
6,461,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 13:56:24,2022-05-22,3000,1990
8,496,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 13:57:37,2022-05-22,8000,1970
8,493,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 13:58:53,2022-05-22,8000,1980
8,534,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-05-22 14:00:06,2022-05-22,8000,1990
6,813,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:01:19,2022-05-22,1000,1970
5,788,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:02:33,2022-05-22,1000,1980
7,876,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:03:46,2022-05-22,1000,1990
4,716,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:05:00,2022-05-22,3000,1970
4,697,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:06:14,2022-05-22,3000,1980
6,775,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:07:26,2022-05-22,3000,1990
6,794,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:08:41,2022-05-22,8000,1970
5,771,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:10:11,2022-05-22,8000,1980
7,854,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-05-22 14:11:23,2022-05-22,8000,1990
6,337,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:12:33,2022-05-22,1000,1970
4,310,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:13:46,2022-05-22,1000,1980
6,346,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:14:56,2022-05-22,1000,1990
3,289,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:16:06,2022-05-22,3000,1970
3,265,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:17:20,2022-05-22,3000,1980
3,291,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:18:30,2022-05-22,3000,1990
7,347,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:19:41,2022-05-22,8000,1970
6,335,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:20:54,2022-05-22,8000,1980
8,354,Audi - A3 Benzin 1.2,Haftpflicht,2022-05-22 14:22:05,2022-05-22,8000,1990
4,433,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:23:18,2022-05-22,1000,1970
4,415,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:24:32,2022-05-22,1000,1980
5,456,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:25:43,2022-05-22,1000,1990
3,380,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:26:55,2022-05-22,3000,1970
3,366,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:28:27,2022-05-22,3000,1980
3,400,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:29:38,2022-05-22,3000,1990
5,444,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:30:52,2022-05-22,8000,1970
3,440,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:32:07,2022-05-22,8000,1980
6,473,Audi - A3 Benzin 1.2,Teilkasko,2022-05-22 14:33:19,2022-05-22,8000,1990
2,729,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:34:31,2022-05-22,1000,1970
2,708,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:35:45,2022-05-22,1000,1980
3,789,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:36:57,2022-05-22,1000,1990
1,642,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:38:09,2022-05-22,3000,1970
1,625,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:39:23,2022-05-22,3000,1980
3,696,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:40:34,2022-05-22,3000,1990
1,709,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:41:47,2022-05-22,8000,1970
1,689,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:43:00,2022-05-22,8000,1980
3,766,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-05-22 14:44:13,2022-05-22,8000,1990
6,357,BMW - 220 2.0,Haftpflicht,2022-05-22 14:45:24,2022-05-22,1000,1970
4,331,BMW - 220 2.0,Haftpflicht,2022-05-22 14:46:38,2022-05-22,1000,1980
5,363,BMW - 220 2.0,Haftpflicht,2022-05-22 14:48:09,2022-05-22,1000,1990
3,309,BMW - 220 2.0,Haftpflicht,2022-05-22 14:49:20,2022-05-22,3000,1970
3,284,BMW - 220 2.0,Haftpflicht,2022-05-22 14:50:30,2022-05-22,3000,1980
3,311,BMW - 220 2.0,Haftpflicht,2022-05-22 14:51:44,2022-05-22,3000,1990
6,365,BMW - 220 2.0,Haftpflicht,2022-05-22 14:52:54,2022-05-22,8000,1970
4,352,BMW - 220 2.0,Haftpflicht,2022-05-22 14:54:04,2022-05-22,8000,1980
7,372,BMW - 220 2.0,Haftpflicht,2022-05-22 14:55:17,2022-05-22,8000,1990
4,487,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 14:56:28,2022-05-22,1000,1970
3,487,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 14:57:40,2022-05-22,1000,1980
6,527,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 14:58:55,2022-05-22,1000,1990
4,457,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 15:00:08,2022-05-22,3000,1970
3,446,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 15:01:21,2022-05-22,3000,1980
5,498,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 15:02:36,2022-05-22,3000,1990
5,504,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 15:03:48,2022-05-22,8000,1970
4,503,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 15:05:00,2022-05-22,8000,1980
6,544,BMW - 214 Active Tourer Luxury,Teilkasko,2022-05-22 15:06:39,2022-05-22,8000,1990
7,890,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:08:02,2022-05-22,1000,1970
5,868,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:09:15,2022-05-22,1000,1980
7,966,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:10:27,2022-05-22,1000,1990
6,794,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:11:40,2022-05-22,3000,1970
4,778,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:12:53,2022-05-22,3000,1980
6,866,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:14:05,2022-05-22,3000,1990
6,873,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:15:20,2022-05-22,8000,1970
7,852,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:16:33,2022-05-22,8000,1980
8,946,BMW - 216 Active Tourer Diesel,Vollkasko,2022-05-22 15:17:45,2022-05-22,8000,1990
6,354,VW - CC 1.4,Haftpflicht,2022-05-22 15:18:58,2022-05-22,1000,1970
4,326,VW - CC 1.4,Haftpflicht,2022-05-22 15:20:09,2022-05-22,1000,1980
5,357,VW - CC 1.4,Haftpflicht,2022-05-22 15:21:19,2022-05-22,1000,1990
3,304,VW - CC 1.4,Haftpflicht,2022-05-22 15:22:33,2022-05-22,3000,1970
3,279,VW - CC 1.4,Haftpflicht,2022-05-22 15:23:43,2022-05-22,3000,1980
3,306,VW - CC 1.4,Haftpflicht,2022-05-22 15:24:55,2022-05-22,3000,1990
7,362,VW - CC 1.4,Haftpflicht,2022-05-22 15:26:08,2022-05-22,8000,1970
5,349,VW - CC 1.4,Haftpflicht,2022-05-22 15:27:19,2022-05-22,8000,1980
